attendance_id,customer_id,visit_date,attraction_id,time_spent_minutes
9766,2516,2024-12-14,3,26
9767,2516,2024-12-14,8,43
9768,2517,2024-12-21,1,41
9769,2517,2024-12-21,2,24
9770,2517,2024-12-21,5,12
9771,2517,2024-12-21,8,47
9772,2518,2024-10-06,10,51
9773,2518,2024-10-06,4,14
9774,2518,2024-10-06,6,51
9775,2518,2024-12-22,2,44
9776,2518,2024-10-23,1,30
9777,2518,2024-10-23,2,69
9778,2518,2024-10-23,5,11
9779,2518,2024-10-23,6,59
9780,2519,2024-03-20,1,56
9781,2520,2024-11-21,1,22
9782,2520,2024-07-25,10,66
9783,2520,2024-07-25,5,29
9784,2520,2024-07-25,7,22
9785,2520,2024-07-25,2,69
9786,2520,2024-10-18,10,49
9787,2520,2024-10-18,4,70
9788,2520,2024-10-18,2,66
9789,2521,2024-04-18,1,25
9790,2521,2024-04-18,5,56
9791,2522,2024-09-24,1,48
9792,2522,2024-09-24,2,37
9793,2522,2024-09-24,10,41
9794,2522,2024-04-15,2,10
9795,2522,2024-04-15,4,15
9796,2522,2024-04-15,7,68
9797,2522,2024-03-01,4,63
9798,2522,2024-03-01,7,27
9799,2523,2024-10-25,9,22
9800,2523,2024-10-25,3,68
9801,2523,2024-10-25,5,33
9802,2523,2024-10-25,6,34
9803,2524,2024-04-06,5,53
9804,2525,2024-12-13,3,22
9805,2525,2024-12-13,7,58
9806,2526,2024-04-21,2,35
9807,2526,2024-04-21,6,10
9808,2526,2024-04-21,7,14
9809,2527,2024-08-13,1,63
9810,2527,2024-08-13,2,64
9811,2528,2024-12-06,1,49
9812,2528,2024-12-06,10,20
9813,2528,2024-12-06,6,13
9814,2528,2024-12-06,2,33
9815,2529,2024-07-17,1,75
9816,2529,2024-07-17,3,10
9817,2529,2024-07-17,5,32
9818,2529,2024-07-17,6,65
9819,2529,2024-10-22,6,16
9820,2529,2024-10-22,8,39
9821,2530,2024-03-04,2,30
9822,2531,2024-06-09,2,20
9823,2531,2024-06-09,6,66
9824,2532,2024-01-10,1,35
9825,2532,2024-01-10,9,64
9826,2532,2024-01-10,5,39
9827,2532,2024-01-10,2,63
9828,2533,2024-08-06,1,27
9829,2533,2024-08-06,2,64
9830,2533,2024-08-06,7,16
9831,2533,2024-11-06,1,21
9832,2534,2024-02-21,1,37
9833,2534,2024-02-21,2,17
9834,2534,2024-02-21,5,19
9835,2534,2024-02-21,8,28
9836,2535,2024-11-17,1,35
9837,2535,2024-11-17,2,63
9838,2536,2024-05-08,9,19
9839,2536,2024-05-08,1,14
9840,2537,2024-03-07,1,54
9841,2537,2024-03-07,2,16
9842,2537,2024-03-07,7,14
9843,2537,2024-03-07,8,20
9844,2538,2024-02-13,4,69
9845,2539,2024-07-29,2,13
9846,2540,2024-04-13,1,51
9847,2540,2024-04-13,5,12
9848,2540,2024-04-13,7,48
9849,2541,2024-12-15,1,30
9850,2541,2024-12-08,1,74
9851,2541,2024-12-08,10,68
9852,2542,2024-10-10,1,15
9853,2542,2024-10-10,3,34
9854,2542,2024-10-10,4,17
9855,2543,2024-03-19,2,40
9856,2543,2024-03-19,3,73
9857,2543,2024-03-19,4,23
9858,2544,2024-08-01,1,74
9859,2544,2024-08-01,2,25
9860,2544,2024-08-01,3,73
9861,2545,2024-03-09,1,39
9862,2545,2024-03-09,4,47
9863,2545,2024-03-09,6,40
9864,2545,2024-04-05,9,52
9865,2545,2024-04-05,1,39
9866,2545,2024-02-09,2,17
9867,2545,2024-02-09,5,55
9868,2545,2024-02-09,6,33
9869,2545,2024-02-09,8,39
9870,2545,2024-04-23,9,49
9871,2545,2024-04-23,5,70
9872,2546,2024-05-05,1,18
9873,2546,2024-05-05,6,71
9874,2546,2024-05-05,7,34
9875,2547,2024-01-01,1,44
9876,2547,2024-01-01,5,14
9877,2547,2024-01-01,6,57
9878,2547,2024-04-13,9,70
9879,2547,2024-04-13,1,20
9880,2547,2024-04-13,4,70
9881,2547,2024-04-13,2,12
9882,2548,2024-09-29,2,26
9883,2548,2024-09-29,3,69
9884,2548,2024-09-29,7,19
9885,2548,2024-09-29,8,17
9886,2549,2024-10-26,1,41
9887,2549,2024-10-26,6,12
9888,2550,2024-10-09,2,28
9889,2550,2024-10-09,4,74
9890,2550,2024-10-09,5,18
9891,2551,2024-10-11,9,11
9892,2551,2024-10-11,4,69
9893,2551,2024-10-11,5,59
9894,2551,2024-08-19,8,64
9895,2551,2024-11-14,1,50
9896,2551,2024-11-14,2,17
9897,2551,2024-11-14,3,66
9898,2551,2024-11-14,7,48
9899,2551,2024-07-17,1,62
9900,2551,2024-07-17,2,31
9901,2551,2024-07-17,6,61
9902,2552,2024-09-04,1,23
9903,2552,2024-09-04,2,39
9904,2552,2024-09-04,4,39
9905,2552,2024-09-04,6,34
9906,2553,2024-08-24,5,20
9907,2553,2024-08-24,8,50
9908,2553,2024-12-20,4,30
9909,2553,2024-12-20,7,69
9910,2553,2024-12-20,8,69
9911,2554,2024-06-03,1,62
9912,2554,2024-06-03,10,25
9913,2554,2024-06-03,3,60
9914,2554,2024-06-03,4,12
9915,2554,2024-12-28,1,23
9916,2554,2024-07-08,2,73
9917,2555,2024-04-12,3,31
9918,2555,2024-04-12,4,40
9919,2555,2024-04-12,5,17
9920,2555,2024-04-12,6,17
9921,2555,2024-04-12,7,67
9922,2556,2024-04-10,1,16
9923,2556,2024-04-10,2,10
9924,2556,2024-04-10,7,63
9925,2557,2024-12-03,1,44
9926,2557,2024-12-03,5,62
9927,2558,2024-06-11,1,63
9928,2558,2024-06-11,5,13
9929,2558,2024-06-11,8,33
9930,2559,2024-02-04,6,68
9931,2559,2024-02-04,8,35
9932,2559,2024-07-16,1,24
9933,2559,2024-07-16,2,13
9934,2559,2024-07-16,3,32
9935,2559,2024-07-16,5,44
9936,2560,2024-12-04,3,23
9937,2560,2024-12-15,1,66
9938,2560,2024-12-15,9,39
9939,2560,2024-12-15,3,14
9940,2560,2024-12-15,4,11
9941,2560,2024-06-04,1,17
9942,2560,2024-06-04,7,24
9943,2560,2024-06-04,8,30
9944,2561,2024-07-17,1,46
9945,2561,2024-07-17,10,67
9946,2561,2024-07-17,7,12
9947,2562,2024-12-03,2,31
9948,2562,2024-12-03,4,36
9949,2562,2024-12-03,6,20
9950,2563,2024-09-09,10,47
9951,2563,2024-09-09,6,44
9952,2563,2024-12-13,1,70
9953,2563,2024-12-13,2,22
9954,2564,2024-11-07,9,71
9955,2564,2024-11-07,1,42
9956,2564,2024-11-07,5,75
9957,2565,2024-10-07,1,28
9958,2565,2024-10-07,8,17
9959,2565,2024-09-26,1,28
9960,2566,2024-07-05,8,28
9961,2567,2024-09-19,9,64
9962,2567,2024-09-19,1,70
9963,2567,2024-09-19,3,56
9964,2568,2024-12-11,2,67
9965,2568,2024-12-11,3,28
9966,2568,2024-12-11,4,57
9967,2568,2024-12-11,6,12
9968,2569,2024-12-17,3,69
9969,2570,2024-02-13,9,75
9970,2570,2024-02-13,3,67
9971,2571,2024-08-16,1,54
9972,2571,2024-08-16,2,23
9973,2571,2024-08-16,5,24
9974,2571,2024-08-16,7,11
9975,2572,2024-12-22,1,68
9976,2572,2024-12-22,10,19
9977,2572,2024-12-22,3,17
9978,2572,2024-12-22,2,35
9979,2573,2024-12-18,1,74
9980,2573,2024-12-18,10,20
9981,2573,2024-12-18,3,75
9982,2573,2024-12-18,2,40
9983,2573,2024-08-12,10,67
9984,2573,2024-08-12,3,19
9985,2573,2024-08-12,5,26
9986,2573,2024-08-12,7,55
9987,2574,2024-10-19,2,43
9988,2574,2024-10-19,5,35
9989,2574,2024-10-19,8,24
9990,2574,2024-12-26,9,17
9991,2574,2024-12-26,1,35
9992,2574,2024-12-26,3,44
9993,2574,2024-12-26,7,44
9994,2575,2024-03-24,1,52
9995,2575,2024-03-24,2,50
9996,2575,2024-03-24,8,20
9997,2576,2024-06-04,4,67
9998,2577,2024-12-08,3,65
9999,2578,2024-07-22,1,34
10000,2578,2024-07-22,2,74
10001,2578,2024-07-22,3,18
10002,2578,2024-07-22,6,64
10003,2579,2024-07-17,1,60
10004,2579,2024-07-17,2,52
10005,2579,2024-07-17,3,47
10006,2579,2024-07-17,4,39
10007,2579,2024-07-17,6,66
10008,2580,2024-08-17,1,26
10009,2581,2024-12-14,3,27
10010,2581,2024-12-14,4,27
10011,2581,2024-12-14,7,43
10012,2582,2024-07-14,9,73
10013,2582,2024-07-14,2,70
10014,2582,2024-07-14,3,58
10015,2582,2024-07-14,6,15
10016,2583,2024-12-03,2,12
10017,2584,2024-12-01,1,50
10018,2584,2024-12-01,2,73
10019,2584,2024-12-01,3,23
10020,2584,2024-12-01,4,27
10021,2584,2024-12-01,8,59
10022,2585,2024-06-27,1,11
10023,2585,2024-06-27,8,61
10024,2585,2024-04-23,2,56
10025,2585,2024-04-23,3,42
10026,2585,2024-04-23,7,14
10027,2585,2024-04-23,8,46
10028,2585,2024-08-09,5,20
10029,2585,2024-08-09,7,17
10030,2585,2024-01-05,2,67
10031,2585,2024-01-05,7,34
10032,2586,2024-11-13,1,20
10033,2586,2024-11-13,2,30
10034,2586,2024-11-13,3,48
10035,2586,2024-11-13,10,67
10036,2587,2024-12-17,2,27
10037,2587,2024-12-17,3,25
10038,2587,2024-12-17,5,41
10039,2588,2024-05-01,5,20
10040,2589,2024-03-13,2,40
10041,2589,2024-03-13,4,16
10042,2590,2024-05-18,4,67
10043,2590,2024-05-18,6,65
10044,2590,2024-02-10,1,20
10045,2590,2024-02-10,6,19
10046,2590,2024-02-10,7,37
10047,2591,2024-01-25,1,62
10048,2591,2024-01-25,2,62
10049,2591,2024-01-25,5,46
10050,2592,2024-05-12,1,47
10051,2592,2024-05-12,2,72
10052,2592,2024-05-12,3,34
10053,2592,2024-05-12,4,31
10054,2592,2024-10-12,1,52
10055,2592,2024-10-12,2,56
10056,2592,2024-10-12,9,44
10057,2592,2024-07-14,1,61
10058,2592,2024-07-14,2,15
10059,2592,2024-07-14,3,43
10060,2592,2024-07-14,6,18
10061,2592,2024-04-10,1,73
10062,2592,2024-04-10,8,24
10063,2593,2024-12-05,1,46
10064,2593,2024-12-05,10,44
10065,2593,2024-12-05,4,49
10066,2593,2024-12-05,7,33
10067,2594,2024-01-09,1,11
10068,2594,2024-01-09,2,49
10069,2594,2024-01-09,3,31
10070,2594,2024-01-09,9,57
10071,2595,2024-12-03,9,70
10072,2595,2024-12-03,2,24
10073,2595,2024-12-03,6,31
10074,2595,2024-11-29,1,39
10075,2596,2024-10-16,3,15
10076,2597,2024-05-19,1,70
10077,2597,2024-05-19,5,66
10078,2597,2024-05-19,7,60
10079,2598,2024-05-11,9,38
10080,2598,2024-05-11,1,22
10081,2598,2024-05-11,4,71
10082,2599,2024-08-12,1,48
10083,2599,2024-08-12,4,24
10084,2600,2024-07-12,1,47
10085,2600,2024-07-12,2,24
10086,2600,2024-07-12,3,18
10087,2600,2024-07-12,6,10
10088,2600,2024-12-03,3,15
10089,2600,2024-12-03,6,12
10090,2600,2024-12-26,1,72
10091,2600,2024-12-26,2,40
10092,2600,2024-12-26,3,75
10093,2600,2024-12-26,7,19
10094,2601,2024-06-03,6,60
10095,2602,2024-10-27,1,66
10096,2602,2024-10-27,3,31
10097,2603,2024-10-31,4,14
10098,2604,2024-05-19,1,59
10099,2604,2024-05-19,2,46
10100,2604,2024-05-19,3,74
10101,2605,2024-12-10,10,70
10102,2605,2024-12-10,5,54
10103,2605,2024-12-10,6,31
10104,2606,2024-02-28,1,56
10105,2606,2024-02-28,10,56
10106,2607,2024-04-11,2,40
10107,2608,2024-07-19,1,70
10108,2608,2024-07-19,3,72
10109,2608,2024-11-16,1,56
10110,2609,2024-04-02,1,73
10111,2609,2024-04-02,8,27
10112,2610,2024-05-06,2,74
10113,2610,2024-05-06,4,25
10114,2610,2024-05-06,7,20
10115,2610,2024-05-06,8,72
10116,2611,2024-11-17,1,73
10117,2611,2024-11-17,7,42
10118,2611,2024-11-17,8,38
10119,2611,2024-04-23,3,42
10120,2611,2024-04-23,4,37
10121,2611,2024-04-26,9,59
10122,2611,2024-04-26,5,15
10123,2612,2024-01-13,2,27
10124,2612,2024-01-13,3,45
10125,2613,2024-04-03,2,27
10126,2613,2024-04-03,3,30
10127,2613,2024-04-03,8,64
10128,2614,2024-01-04,9,41
10129,2614,2024-01-04,1,38
10130,2614,2024-01-04,8,49
10131,2615,2024-05-13,1,37
10132,2615,2024-05-13,2,33
10133,2616,2024-05-20,1,58
10134,2616,2024-05-20,3,22
10135,2617,2024-09-21,9,49
10136,2617,2024-09-21,4,44
10137,2617,2024-09-21,5,19
10138,2617,2024-09-13,2,20
10139,2617,2024-09-13,5,75
10140,2617,2024-09-13,7,20
10141,2617,2024-07-25,9,45
10142,2617,2024-07-25,2,24
10143,2617,2024-07-25,5,31
10144,2617,2024-07-25,8,65
10145,2617,2024-12-21,2,57
10146,2617,2024-12-21,4,30
10147,2618,2024-07-04,4,29
10148,2619,2024-10-14,6,38
10149,2620,2024-12-11,2,32
10150,2620,2024-12-11,3,39
10151,2620,2024-12-11,4,62
10152,2620,2024-12-11,7,66
10153,2620,2024-07-09,2,44
10154,2620,2024-07-09,4,49
10155,2620,2024-07-09,7,46
10156,2621,2024-10-25,1,69
10157,2621,2024-10-25,10,38
10158,2621,2024-10-25,6,72
10159,2622,2024-07-22,1,39
10160,2622,2024-07-22,3,36
10161,2623,2024-12-25,2,57
10162,2623,2024-12-25,4,67
10163,2623,2024-12-25,5,38
10164,2624,2024-06-15,1,19
10165,2624,2024-06-15,9,23
10166,2624,2024-06-15,4,59
10167,2624,2024-09-24,1,42
10168,2624,2024-09-24,2,54
10169,2624,2024-09-24,8,58
10170,2624,2024-05-15,1,71
10171,2624,2024-05-15,2,21
10172,2624,2024-05-15,3,56
10173,2624,2024-05-15,7,21
10174,2624,2024-05-15,8,38
10175,2624,2024-12-28,2,56
10176,2624,2024-12-28,6,60
10177,2625,2024-09-28,5,57
10178,2625,2024-09-28,6,53
10179,2626,2024-07-05,1,52
10180,2627,2024-04-07,1,20
10181,2627,2024-04-07,2,19
10182,2627,2024-04-07,6,39
10183,2628,2024-07-05,1,26
10184,2628,2024-07-05,5,26
10185,2629,2024-12-29,1,68
10186,2630,2024-06-11,9,32
10187,2630,2024-06-11,4,26
10188,2631,2024-12-27,1,62
10189,2631,2024-12-27,4,63
10190,2631,2024-12-27,6,39
10191,2631,2024-12-27,7,10
10192,2631,2024-10-15,1,62
10193,2631,2024-10-15,2,39
10194,2631,2024-10-15,3,75
10195,2631,2024-10-15,5,67
10196,2632,2024-05-16,9,31
10197,2632,2024-05-16,1,52
10198,2632,2024-05-16,4,20
10199,2633,2024-04-08,10,26
10200,2634,2024-12-14,1,11
10201,2634,2024-12-14,2,41
10202,2634,2024-12-14,4,28
10203,2634,2024-12-14,5,66
10204,2634,2024-12-14,9,57
10205,2634,2024-01-02,1,47
10206,2634,2024-01-02,6,74
10207,2635,2024-10-26,1,20
10208,2635,2024-10-26,5,41
10209,2635,2024-05-06,7,51
10210,2635,2024-10-25,2,60
10211,2636,2024-09-19,1,24
10212,2636,2024-09-19,3,19
10213,2636,2024-09-19,4,53
10214,2636,2024-09-19,8,21
10215,2637,2024-09-13,2,62
10216,2637,2024-09-13,5,52
10217,2638,2024-10-21,1,70
10218,2638,2024-10-21,2,29
10219,2638,2024-10-21,3,65
10220,2638,2024-10-21,8,12
10221,2638,2024-10-21,9,16
10222,2639,2024-02-24,1,11
10223,2639,2024-02-24,2,74
10224,2639,2024-02-24,3,49
10225,2639,2024-07-22,1,44
10226,2639,2024-07-22,8,68
10227,2639,2024-12-27,1,12
10228,2639,2024-12-27,8,56
10229,2639,2024-12-19,4,38
10230,2640,2024-02-27,6,11
10231,2640,2024-09-22,1,28
10232,2640,2024-09-22,6,40
10233,2640,2024-09-22,8,63
10234,2640,2024-10-26,3,20
10235,2641,2024-09-19,5,72
10236,2642,2024-04-08,6,36
10237,2642,2024-04-08,7,31
10238,2642,2024-12-06,1,22
10239,2643,2024-07-05,1,56
10240,2644,2024-09-22,1,63
10241,2645,2024-04-23,7,72
10242,2646,2024-04-11,1,14
10243,2646,2024-04-11,2,66
10244,2646,2024-04-11,3,68
10245,2646,2024-04-11,5,61
10246,2646,2024-04-11,9,64
10247,2646,2024-03-04,1,49
10248,2647,2024-01-23,2,45
10249,2647,2024-01-23,4,27
10250,2647,2024-01-23,7,27
10251,2648,2024-05-12,3,40
10252,2648,2024-05-12,6,31
10253,2648,2024-03-19,1,54
10254,2648,2024-03-19,3,11
10255,2648,2024-03-19,5,71
10256,2648,2024-03-19,8,58
10257,2649,2024-08-24,1,68
10258,2649,2024-08-24,7,57
10259,2649,2024-04-06,4,44
10260,2650,2024-01-06,9,20
10261,2650,2024-01-06,4,73
10262,2650,2024-01-06,7,46
10263,2650,2024-04-13,1,20
10264,2650,2024-04-13,2,65
10265,2650,2024-04-13,3,75
10266,2650,2024-04-13,7,70
10267,2650,2024-04-13,8,59
10268,2651,2024-07-11,9,35
10269,2651,2024-07-11,6,69
10270,2652,2024-11-18,1,50
10271,2652,2024-11-18,8,71
10272,2653,2024-11-12,3,25
10273,2653,2024-11-12,4,66
10274,2654,2024-04-16,1,37
10275,2655,2024-06-24,1,26
10276,2655,2024-06-24,4,32
10277,2655,2024-06-24,5,36
10278,2655,2024-06-24,7,39
10279,2656,2024-12-11,1,28
10280,2656,2024-12-11,2,26
10281,2656,2024-12-11,4,39
10282,2656,2024-06-08,1,19
10283,2656,2024-06-08,3,12
10284,2656,2024-06-08,8,25
10285,2656,2024-12-23,9,10
10286,2656,2024-12-23,1,56
10287,2656,2024-12-23,5,58
10288,2657,2024-04-28,1,61
10289,2657,2024-04-28,3,23
10290,2657,2024-04-28,6,29
10291,2658,2024-10-18,10,32
10292,2658,2024-10-18,3,25
10293,2658,2024-10-18,2,13
10294,2659,2024-12-27,2,35
10295,2659,2024-12-27,4,13
10296,2659,2024-12-27,10,41
10297,2660,2024-01-23,3,62
10298,2661,2024-07-27,9,29
10299,2661,2024-07-27,1,60
10300,2661,2024-07-27,3,70
10301,2662,2024-06-10,2,23
10302,2662,2024-06-10,5,67
10303,2662,2024-06-10,6,64
10304,2663,2024-06-03,1,58
10305,2663,2024-06-03,2,51
10306,2663,2024-06-03,9,68
10307,2663,2024-06-03,7,58
10308,2663,2024-03-12,1,15
10309,2663,2024-03-12,2,33
10310,2663,2024-03-12,3,30
10311,2663,2024-04-02,2,45
10312,2663,2024-04-02,3,33
10313,2663,2024-04-02,5,52
10314,2663,2024-04-02,7,47
10315,2664,2024-04-03,2,67
10316,2664,2024-04-03,3,31
10317,2665,2024-12-24,1,34
10318,2665,2024-04-17,2,30
10319,2665,2024-04-17,4,19
10320,2665,2024-04-17,5,40
10321,2665,2024-04-17,8,72
10322,2665,2024-10-05,1,15
10323,2665,2024-10-05,5,46
10324,2665,2024-06-07,1,73
10325,2665,2024-06-07,2,17
10326,2665,2024-06-07,6,53
10327,2665,2024-06-07,8,70
10328,2666,2024-11-18,2,34
10329,2666,2024-11-18,3,15
10330,2666,2024-04-09,1,16
10331,2667,2024-04-15,1,16
10332,2668,2024-06-01,3,26
10333,2668,2024-06-01,5,21
10334,2668,2024-06-01,6,56
10335,2668,2024-06-01,7,34
10336,2668,2024-03-15,2,17
10337,2668,2024-03-15,4,53
10338,2668,2024-06-11,9,30
10339,2668,2024-06-11,2,72
10340,2668,2024-06-11,3,25
10341,2669,2024-08-26,1,16
10342,2669,2024-08-26,2,65
10343,2669,2024-08-26,3,59
10344,2669,2024-08-26,4,67
10345,2670,2024-11-25,9,14
10346,2670,2024-11-25,2,63
10347,2670,2024-11-25,5,51
10348,2670,2024-11-25,1,18
10349,2670,2024-09-18,1,42
10350,2670,2024-09-18,2,70
10351,2670,2024-09-18,3,35
10352,2670,2024-09-18,8,71
10353,2671,2024-07-11,2,18
10354,2672,2024-12-13,1,66
10355,2672,2024-12-13,4,73
10356,2672,2024-12-09,6,10
10357,2672,2024-10-29,2,53
10358,2672,2024-10-29,3,70
10359,2672,2024-10-29,4,61
10360,2673,2024-07-19,4,24
10361,2673,2024-07-19,5,33
10362,2673,2024-07-02,7,34
10363,2673,2024-07-02,8,37
10364,2674,2024-11-04,1,62
10365,2674,2024-11-04,3,17
10366,2674,2024-11-11,1,73
10367,2674,2024-11-11,5,14
10368,2675,2024-12-27,2,15
10369,2675,2024-12-27,3,40
10370,2675,2024-12-27,7,21
10371,2675,2024-01-26,3,11
10372,2675,2024-01-26,5,44
10373,2675,2024-01-26,7,59
10374,2676,2024-09-28,1,18
10375,2676,2024-09-28,2,45
10376,2676,2024-09-28,4,34
10377,2677,2024-11-08,1,59
10378,2677,2024-11-08,2,20
10379,2677,2024-11-08,5,56
10380,2678,2024-12-17,1,63
10381,2678,2024-12-17,3,32
10382,2678,2024-12-17,5,27
10383,2678,2024-12-17,7,51
10384,2678,2024-12-17,8,53
10385,2679,2024-01-21,2,43
10386,2679,2024-01-21,3,54
10387,2679,2024-01-21,6,15
10388,2680,2024-01-25,1,44
10389,2680,2024-01-25,3,11
10390,2680,2024-01-25,5,21
10391,2681,2024-04-26,1,41
10392,2681,2024-04-26,2,35
10393,2681,2024-04-26,3,41
10394,2681,2024-04-26,8,58
10395,2682,2024-02-18,2,32
10396,2682,2024-02-18,7,13
10397,2682,2024-09-22,1,59
10398,2682,2024-09-22,5,42
10399,2682,2024-09-22,6,45
10400,2682,2024-10-25,1,48
10401,2682,2024-10-25,6,44
10402,2682,2024-10-25,7,63
10403,2682,2024-07-29,7,30
10404,2683,2024-06-03,1,69
10405,2683,2024-06-03,2,48
10406,2683,2024-06-03,3,12
10407,2683,2024-06-03,5,72
10408,2683,2024-06-03,10,42
10409,2684,2024-07-13,1,12
10410,2684,2024-07-13,10,22
10411,2684,2024-07-13,5,27
10412,2684,2024-07-13,8,54
10413,2684,2024-12-20,1,31
10414,2684,2024-12-20,3,28
10415,2684,2024-12-20,5,43
10416,2684,2024-12-20,7,66
10417,2685,2024-10-22,2,16
10418,2686,2024-08-21,1,12
10419,2686,2024-08-21,3,12
10420,2686,2024-08-21,4,33
10421,2686,2024-08-21,7,24
10422,2686,2024-12-30,3,66
10423,2686,2024-12-30,5,10
10424,2686,2024-12-30,6,49
10425,2686,2024-12-30,8,62
10426,2687,2024-09-11,1,53
10427,2687,2024-11-27,1,54
10428,2687,2024-11-27,2,18
10429,2687,2024-11-27,3,28
10430,2687,2024-09-13,1,74
10431,2687,2024-09-13,7,13
10432,2687,2024-09-13,8,32
10433,2688,2024-06-28,2,29
10434,2688,2024-06-28,6,47
10435,2688,2024-06-28,7,73
10436,2688,2024-06-28,8,46
10437,2689,2024-12-19,2,19
10438,2689,2024-12-19,4,45
10439,2689,2024-12-19,8,12
10440,2690,2024-10-18,2,14
10441,2690,2024-10-18,8,15
10442,2690,2024-12-18,9,27
10443,2690,2024-12-18,3,21
10444,2691,2024-05-28,1,15
10445,2691,2024-05-28,10,54
10446,2692,2024-12-07,1,60
10447,2692,2024-12-07,2,31
10448,2692,2024-12-07,4,58
10449,2692,2024-12-07,6,36
10450,2693,2024-09-18,6,48
10451,2694,2024-09-09,1,53
10452,2694,2024-09-09,2,26
10453,2694,2024-09-09,4,23
10454,2694,2024-09-09,6,40
10455,2695,2024-07-10,9,18
10456,2695,2024-07-10,1,49
10457,2695,2024-07-10,5,33
10458,2696,2024-07-10,1,49
10459,2696,2024-07-10,2,71
10460,2697,2024-06-20,1,75
10461,2697,2024-06-20,5,39
10462,2697,2024-06-20,8,20
10463,2698,2024-02-08,1,50
10464,2698,2024-02-08,5,39
10465,2699,2024-09-11,2,45
10466,2699,2024-09-11,5,54
10467,2699,2024-09-11,7,19
10468,2699,2024-09-11,8,26
10469,2699,2024-01-06,9,44
10470,2699,2024-01-06,4,35
10471,2699,2024-01-06,5,19
10472,2699,2024-11-11,3,20
10473,2699,2024-10-03,9,45
10474,2699,2024-10-03,3,32
10475,2699,2024-10-03,4,66
10476,2700,2024-04-12,1,31
10477,2701,2024-11-29,7,22
10478,2701,2024-12-20,3,35
10479,2701,2024-12-20,4,28
10480,2701,2024-12-20,7,28
10481,2701,2024-12-20,8,44
10482,2701,2024-10-04,1,58
10483,2701,2024-03-29,9,21
10484,2701,2024-03-29,7,63
10485,2702,2024-10-03,9,23
10486,2702,2024-10-03,3,69
10487,2702,2024-10-03,7,56
10488,2702,2024-10-03,8,14
10489,2703,2024-04-03,1,12
10490,2703,2024-04-03,9,65
10491,2703,2024-04-03,3,63
10492,2703,2024-04-03,4,54
10493,2704,2024-06-08,5,64
10494,2705,2024-07-20,2,12
10495,2705,2024-07-20,10,16
10496,2705,2024-07-20,8,29
10497,2706,2024-07-29,3,68
10498,2706,2024-07-29,5,66
10499,2707,2024-06-02,2,52
10500,2707,2024-06-02,4,43
10501,2707,2024-06-02,5,36
10502,2708,2024-06-23,5,64
10503,2709,2024-01-23,7,62
10504,2710,2024-09-13,4,24
10505,2710,2024-09-13,5,74
10506,2710,2024-09-13,6,57
10507,2710,2024-09-13,8,33
10508,2711,2024-12-01,9,28
10509,2711,2024-12-01,1,30
10510,2711,2024-12-01,2,44
10511,2712,2024-01-20,3,62
10512,2712,2024-01-20,4,62
10513,2712,2024-01-20,5,25
10514,2712,2024-01-20,7,24
10515,2713,2024-07-06,1,30
10516,2713,2024-07-06,2,17
10517,2713,2024-07-06,7,70
10518,2713,2024-09-26,3,65
10519,2713,2024-09-26,8,61
10520,2714,2024-08-22,2,24
10521,2714,2024-08-22,3,53
10522,2714,2024-08-22,8,52
10523,2715,2024-12-08,1,63
10524,2715,2024-12-08,2,50
10525,2715,2024-12-08,5,19
10526,2716,2024-12-19,3,39
10527,2716,2024-12-19,5,71
10528,2716,2024-12-19,8,29
10529,2716,2024-07-10,1,34
10530,2716,2024-07-10,7,54
10531,2716,2024-05-27,1,15
10532,2716,2024-05-27,5,13
10533,2716,2024-05-27,6,23
10534,2716,2024-02-08,4,33
10535,2716,2024-02-08,5,44
10536,2717,2024-10-04,9,51
10537,2717,2024-10-04,2,13
10538,2717,2024-10-04,3,68
10539,2717,2024-10-04,1,69
10540,2718,2024-04-26,1,21
10541,2719,2024-04-14,1,53
10542,2719,2024-04-14,5,39
10543,2719,2024-01-16,2,48
10544,2719,2024-01-16,3,51
10545,2719,2024-01-16,4,41
10546,2719,2024-01-16,8,51
10547,2719,2024-12-08,1,63
10548,2719,2024-12-08,4,59
10549,2719,2024-12-08,8,32
10550,2719,2024-07-20,6,16
10551,2719,2024-07-20,8,11
10552,2720,2024-04-14,2,35
10553,2720,2024-04-14,8,69
10554,2721,2024-12-20,1,18
10555,2721,2024-12-20,3,52
10556,2721,2024-12-20,6,18
10557,2722,2024-06-03,3,38
10558,2722,2024-06-03,5,37
10559,2722,2024-06-03,6,64
10560,2722,2024-06-03,7,33
10561,2722,2024-06-03,9,62
10562,2723,2024-02-24,2,48
10563,2724,2024-12-06,2,54
10564,2724,2024-12-06,6,38
10565,2725,2024-07-27,1,15
10566,2726,2024-07-30,10,66
10567,2726,2024-07-30,8,49
10568,2727,2024-12-08,3,19
10569,2728,2024-09-09,9,57
10570,2728,2024-09-09,1,54
10571,2728,2024-09-09,4,26
10572,2728,2024-09-22,1,42
10573,2728,2024-09-22,2,45
10574,2728,2024-09-22,3,67
10575,2728,2024-09-22,4,42
10576,2728,2024-03-04,1,52
10577,2728,2024-07-04,2,31
10578,2728,2024-07-04,3,66
10579,2728,2024-07-04,5,30
10580,2728,2024-07-04,7,56
10581,2728,2024-07-04,8,42
10582,2729,2024-06-20,1,29
10583,2729,2024-06-20,4,45
10584,2729,2024-06-20,7,13
10585,2729,2024-03-13,1,19
10586,2729,2024-03-13,10,27
