booking_id,customer_id,booking_date,visit_date,ticket_type,tickets_count,total_amount,booking_channel
3198,1805,2024-12-28,2024-12-29,Group,1,271.83,Walk-in
3199,1806,2024-12-16,2024-12-19,Family,1,345.03,Walk-in
3200,1806,2024-12-14,2024-12-17,Child,4,291.09,Walk-in
3201,1807,2024-11-17,2024-11-20,Child,2,135.47,Walk-in
3202,1807,2024-10-25,2024-10-26,Adult,3,370.38,Walk-in
3203,1807,2024-12-20,2024-12-21,Child,5,347.13,Walk-in
3204,1808,2024-12-20,2024-12-23,Child,3,215.81,Walk-in
3205,1808,2024-09-24,2024-09-26,Child,1,71.66,Walk-in
3206,1808,2024-12-16,2024-12-18,Adult,2,238.47,Walk-in
3207,1809,2024-10-01,2024-10-02,Family,1,350.94,Walk-in
3208,1810,2024-04-07,2024-04-10,Family,1,337.06,Walk-in
3209,1811,2024-04-23,2024-04-24,Adult,6,694.6,Walk-in
3210,1811,2024-10-27,2024-10-30,Family,1,355.29,Walk-in
3211,1811,2024-09-16,2024-09-16,Child,1,71.96,Walk-in
3212,1811,2024-12-12,2024-12-12,Adult,5,594.25,Walk-in
3213,1812,2024-01-06,2024-01-06,Family,1,365.94,Walk-in
3214,1812,2024-08-26,2024-08-27,Adult,2,245.93,Online
3215,1813,2024-12-26,2024-12-26,Adult,3,348.64,Walk-in
3216,1814,2024-07-03,2024-07-03,Child,1,72.58,Walk-in
3217,1814,2024-12-25,2024-12-25,Group,1,288.57,Walk-in
3218,1814,2024-12-15,2024-12-15,Family,1,356.48,Online
3219,1815,2024-05-07,2024-05-08,Adult,4,464.81,Walk-in
3220,1815,2024-06-08,2024-06-08,Family,1,347.92,Walk-in
3221,1816,2024-10-14,2024-10-15,Group,1,266.15,Walk-in
3222,1817,2024-08-24,2024-08-27,Family,1,343.88,Walk-in
3223,1818,2024-12-20,2024-12-22,Adult,5,583.14,Walk-in
3224,1819,2024-03-23,2024-03-24,Group,1,279.81,Walk-in
3225,1820,2024-02-19,2024-02-19,Family,1,340.28,Walk-in
3226,1821,2024-05-25,2024-05-28,Adult,4,490.49,Walk-in
3227,1821,2024-09-27,2024-09-28,Child,2,140.74,Walk-in
3228,1822,2024-12-19,2024-12-22,Adult,6,729.12,Walk-in
3229,1823,2024-07-01,2024-07-04,Adult,1,119.02,Walk-in
3230,1824,2024-06-14,2024-06-14,Adult,5,570.61,Walk-in
3231,1825,2024-02-27,2024-02-28,Child,2,135.61,Walk-in
3232,1826,2024-06-27,2024-06-29,Family,1,340.84,Walk-in
3233,1826,2024-04-19,2024-04-19,Child,2,145.58,Walk-in
3234,1826,2024-04-07,2024-04-08,Adult,2,233.87,Walk-in
3235,1827,2024-03-12,2024-03-14,Adult,1,115.36,Walk-in
3236,1828,2024-04-11,2024-04-13,Adult,6,733.17,Walk-in
3237,1829,2024-12-19,2024-12-21,Family,1,339.79,Walk-in
3238,1829,2024-10-07,2024-10-08,Adult,2,237.46,Walk-in
3239,1830,2024-06-01,2024-06-01,Adult,6,737.31,Online
3240,1831,2024-04-05,2024-04-07,Family,1,335.67,Walk-in
3241,1832,2024-01-25,2024-01-27,Family,1,346.25,Walk-in
3242,1833,2024-09-20,2024-09-21,Group,1,269.3,Walk-in
3243,1834,2024-07-07,2024-07-07,Child,3,211.85,Walk-in
3244,1835,2024-02-01,2024-02-04,Adult,3,365.07,Walk-in
3245,1836,2024-12-11,2024-12-11,Child,2,138.54,Walk-in
3246,1837,2024-04-16,2024-04-18,Adult,4,462.15,Walk-in
3247,1837,2024-12-16,2024-12-18,Adult,5,607.77,Walk-in
3248,1837,2024-06-05,2024-06-05,Family,1,347.4,Walk-in
3249,1838,2024-10-01,2024-10-01,Child,2,142.24,Online
3250,1839,2024-12-11,2024-12-12,Adult,2,231.99,Walk-in
3251,1840,2024-06-08,2024-06-10,Adult,3,345.39,Walk-in
3252,1841,2024-10-04,2024-10-04,Adult,6,744.57,Walk-in
3253,1842,2024-07-19,2024-07-22,Child,3,209.29,Online
3254,1843,2024-06-24,2024-06-26,Family,1,337.87,Walk-in
3255,1844,2024-07-23,2024-07-25,Child,6,412.5,Online
3256,1844,2024-11-19,2024-11-20,Family,1,366.42,Walk-in
3257,1844,2024-07-16,2024-07-16,Child,6,415.05,Walk-in
3258,1844,2024-12-08,2024-12-09,Child,5,347.55,Walk-in
3259,1845,2024-12-02,2024-12-03,Adult,6,723.09,Walk-in
3260,1846,2024-07-02,2024-07-04,Child,3,214.94,Walk-in
3261,1847,2024-11-18,2024-11-19,Group,1,274.98,Walk-in
3262,1848,2024-11-05,2024-11-08,Family,1,333.13,Walk-in
3263,1848,2024-06-05,2024-06-06,Adult,2,248.69,Walk-in
3264,1848,2024-05-12,2024-05-12,Family,1,346.21,Walk-in
3265,1848,2024-04-28,2024-04-30,Adult,1,120.4,Walk-in
3266,1849,2024-11-21,2024-11-24,Adult,3,358.1,Walk-in
3267,1850,2024-04-25,2024-04-27,Family,1,355.11,Walk-in
3268,1851,2024-12-26,2024-12-27,Adult,3,345.14,Walk-in
3269,1852,2024-04-01,2024-04-01,Child,6,416.54,Walk-in
3270,1852,2024-10-02,2024-10-03,Child,1,68.34,Online
3271,1853,2024-06-27,2024-06-27,Group,1,276.12,Walk-in
3272,1854,2024-02-27,2024-02-29,Child,1,71.52,Walk-in
3273,1854,2024-01-25,2024-01-25,Child,2,138.19,Walk-in
3274,1854,2024-09-05,2024-09-06,Adult,4,460.5,Online
3275,1855,2024-04-28,2024-04-28,Family,1,347.2,Walk-in
3276,1856,2024-07-15,2024-07-18,Family,1,343.71,Walk-in
3277,1857,2024-03-22,2024-03-25,Family,1,334.42,Online
3278,1858,2024-12-13,2024-12-15,Adult,5,612.79,Walk-in
3279,1859,2024-01-11,2024-01-12,Child,2,136.8,Walk-in
3280,1860,2024-11-22,2024-11-23,Family,1,356.07,Walk-in
3281,1861,2024-12-07,2024-12-10,Adult,6,751.45,Walk-in
3282,1861,2024-05-03,2024-05-06,Adult,2,245.17,Walk-in
3283,1862,2024-04-27,2024-04-29,Adult,6,698.16,Walk-in
3284,1863,2024-07-13,2024-07-15,Child,4,291.04,Online
3285,1864,2024-06-23,2024-06-24,Family,1,353.65,Walk-in
3286,1865,2024-12-27,2024-12-29,Family,1,360.81,Walk-in
3287,1866,2024-12-04,2024-12-07,Adult,1,124.03,Walk-in
3288,1867,2024-09-07,2024-09-08,Adult,2,228.99,Walk-in
3289,1868,2024-08-15,2024-08-17,Adult,3,344.8,Walk-in
3290,1869,2024-04-12,2024-04-15,Family,1,360.36,Walk-in
3291,1869,2024-06-09,2024-06-12,Child,1,67.66,Walk-in
3292,1870,2024-10-12,2024-10-13,Adult,2,238.03,Walk-in
3293,1870,2024-05-15,2024-05-16,Adult,4,491.23,Walk-in
3294,1870,2024-09-01,2024-09-03,Adult,3,364.53,Walk-in
3295,1871,2024-10-09,2024-10-10,Adult,6,704.05,Walk-in
3296,1872,2024-08-01,2024-08-01,Child,2,139.68,Walk-in
3297,1873,2024-09-02,2024-09-04,Child,6,425.67,Online
3298,1874,2024-05-15,2024-05-17,Adult,4,458.46,Walk-in
3299,1875,2024-02-25,2024-02-28,Family,1,366.21,Walk-in
3300,1876,2024-06-14,2024-06-17,Adult,4,492.24,Walk-in
3301,1877,2024-12-26,2024-12-26,Adult,3,373.76,Walk-in
3302,1877,2024-06-17,2024-06-17,Group,1,270.18,Walk-in
3303,1878,2024-10-19,2024-10-19,Adult,5,588.48,Walk-in
3304,1879,2024-07-27,2024-07-30,Adult,2,236.72,Online
3305,1880,2024-06-11,2024-06-11,Adult,2,238.66,Walk-in
3306,1881,2024-08-08,2024-08-09,Adult,4,486.94,Walk-in
3307,1882,2024-01-13,2024-01-16,Family,1,363.57,Walk-in
3308,1883,2024-12-06,2024-12-07,Child,4,291.51,Walk-in
3309,1884,2024-10-20,2024-10-20,Family,1,348.32,Walk-in
3310,1885,2024-07-07,2024-07-09,Family,1,360.79,Walk-in
3311,1885,2024-07-07,2024-07-10,Adult,6,742.55,Walk-in
3312,1886,2024-10-28,2024-10-31,Group,1,266.67,Online
3313,1887,2024-11-21,2024-11-23,Family,1,362.03,Walk-in
3314,1888,2024-08-05,2024-08-05,Family,1,334.55,Walk-in
3315,1889,2024-08-25,2024-08-25,Child,4,285.12,Walk-in
3316,1890,2024-06-07,2024-06-08,Family,1,359.19,Walk-in
3317,1891,2024-03-22,2024-03-22,Child,5,352.85,Walk-in
3318,1891,2024-07-20,2024-07-20,Family,1,352.33,Walk-in
3319,1892,2024-03-04,2024-03-05,Child,3,219.78,Walk-in
3320,1892,2024-10-08,2024-10-11,Adult,6,749.84,Walk-in
3321,1893,2024-06-27,2024-06-29,Child,2,138.67,Walk-in
3322,1893,2024-01-23,2024-01-24,Group,1,268.44,Walk-in
3323,1894,2024-12-10,2024-12-10,Adult,3,369.9,Walk-in
3324,1895,2024-06-01,2024-06-04,Child,1,70.82,Walk-in
3325,1896,2024-07-01,2024-07-03,Adult,5,601.83,Online
3326,1897,2024-04-18,2024-04-20,Family,1,341.09,Walk-in
3327,1898,2024-03-28,2024-03-28,Child,5,336.41,Walk-in
3328,1898,2024-12-01,2024-12-04,Child,6,410.39,Walk-in
3329,1898,2024-03-21,2024-03-21,Adult,6,745.27,Walk-in
3330,1899,2024-08-24,2024-08-25,Group,1,284.31,Walk-in
3331,1900,2024-01-15,2024-01-15,Adult,1,125.24,Online
3332,1901,2024-06-10,2024-06-10,Child,1,67.93,Walk-in
3333,1902,2024-07-17,2024-07-17,Child,4,270.21,Walk-in
3334,1903,2024-12-18,2024-12-19,Family,1,359.46,Online
3335,1904,2024-11-11,2024-11-11,Family,1,333.17,Walk-in
3336,1905,2024-07-19,2024-07-21,Group,1,271.15,Walk-in
3337,1906,2024-09-03,2024-09-03,Child,1,69.46,Walk-in
3338,1906,2024-03-20,2024-03-23,Family,1,338.5,Walk-in
3339,1906,2024-06-01,2024-06-01,Child,1,68.18,Walk-in
3340,1907,2024-01-25,2024-01-26,Group,1,277.8,Walk-in
3341,1907,2024-12-09,2024-12-11,Adult,5,592.89,Walk-in
3342,1908,2024-09-11,2024-09-14,Family,1,335.34,Walk-in
3343,1909,2024-10-26,2024-10-27,Adult,6,747.14,Walk-in
3344,1910,2024-08-19,2024-08-19,Group,1,270.37,Walk-in
3345,1911,2024-06-01,2024-06-02,Child,3,211.47,Walk-in
3346,1912,2024-11-23,2024-11-23,Adult,4,487.15,Walk-in
3347,1913,2024-03-25,2024-03-27,Adult,3,346.79,Walk-in
3348,1914,2024-09-02,2024-09-04,Adult,6,739.02,Walk-in
3349,1915,2024-10-23,2024-10-26,Family,1,359.76,Walk-in
3350,1916,2024-01-08,2024-01-11,Family,1,342.02,Walk-in
3351,1917,2024-07-05,2024-07-05,Adult,6,725.04,Online
3352,1918,2024-04-12,2024-04-14,Group,1,277.2,Walk-in
3353,1918,2024-04-05,2024-04-06,Child,4,277.29,Walk-in
3354,1918,2024-10-17,2024-10-20,Adult,1,115.55,Walk-in
3355,1919,2024-08-16,2024-08-17,Adult,1,125.42,Walk-in
3356,1919,2024-07-06,2024-07-07,Group,1,281.78,Walk-in
3357,1920,2024-06-13,2024-06-13,Group,1,292.56,Walk-in
3358,1921,2024-06-07,2024-06-09,Adult,5,624.52,Walk-in
3359,1921,2024-09-05,2024-09-06,Adult,5,614.09,Online
3360,1922,2024-06-17,2024-06-20,Family,1,348.28,Walk-in
3361,1923,2024-12-14,2024-12-14,Adult,2,234.12,Walk-in
3362,1923,2024-07-28,2024-07-30,Family,1,360.96,Walk-in
3363,1923,2024-04-17,2024-04-18,Group,1,282.79,Walk-in
3364,1924,2024-03-01,2024-03-01,Adult,1,117.48,Walk-in
3365,1924,2024-12-23,2024-12-26,Group,1,270.11,Walk-in
3366,1925,2024-10-03,2024-10-05,Family,1,355.65,Online
3367,1926,2024-12-24,2024-12-24,Adult,1,114.2,Walk-in
3368,1927,2024-08-11,2024-08-12,Group,1,289.62,Walk-in
3369,1928,2024-01-20,2024-01-23,Child,6,415.12,Walk-in
3370,1929,2024-10-23,2024-10-24,Adult,1,117.95,Online
3371,1930,2024-09-02,2024-09-03,Adult,2,228.74,Online
3372,1931,2024-12-14,2024-12-14,Child,3,211.23,Walk-in
3373,1932,2024-03-19,2024-03-19,Child,3,207.95,Walk-in
3374,1932,2024-01-16,2024-01-18,Adult,1,119.38,Walk-in
3375,1933,2024-02-17,2024-02-20,Child,4,270.28,Walk-in
3376,1933,2024-12-21,2024-12-23,Family,1,332.74,Walk-in
3377,1933,2024-12-16,2024-12-18,Adult,2,235.63,Online
3378,1933,2024-09-16,2024-09-18,Family,1,335.89,Walk-in
3379,1934,2024-07-07,2024-07-08,Adult,3,344.24,Walk-in
3380,1935,2024-10-25,2024-10-26,Group,1,270.11,Walk-in
3381,1936,2024-09-27,2024-09-27,Child,5,349.45,Walk-in
3382,1937,2024-01-10,2024-01-11,Family,1,362.31,Walk-in
3383,1938,2024-11-10,2024-11-10,Family,1,349.77,Walk-in
3384,1938,2024-10-18,2024-10-21,Family,1,359.61,Walk-in
3385,1938,2024-02-01,2024-02-04,Child,1,71.94,Walk-in
3386,1939,2024-10-21,2024-10-21,Group,1,285.27,Online
3387,1940,2024-12-03,2024-12-06,Family,1,366.14,Walk-in
3388,1941,2024-07-12,2024-07-12,Adult,4,465.24,Walk-in
3389,1942,2024-09-03,2024-09-05,Child,3,206.77,Online
3390,1943,2024-10-26,2024-10-26,Adult,4,468.51,Walk-in
3391,1944,2024-09-22,2024-09-24,Adult,6,692.42,Walk-in
3392,1944,2024-09-27,2024-09-30,Adult,3,342.41,Walk-in
3393,1945,2024-11-01,2024-11-03,Adult,3,346.22,Walk-in
3394,1946,2024-01-25,2024-01-26,Child,6,421.93,Walk-in
3395,1947,2024-11-01,2024-11-02,Child,4,287.53,Online
3396,1948,2024-10-02,2024-10-03,Child,5,351.91,Walk-in
3397,1948,2024-04-23,2024-04-23,Family,1,351.2,Walk-in
3398,1948,2024-06-06,2024-06-08,Adult,4,469.56,Walk-in
3399,1949,2024-09-28,2024-09-29,Family,1,344.49,Walk-in
3400,1949,2024-04-07,2024-04-10,Adult,1,120.04,Walk-in
3401,1949,2024-01-25,2024-01-28,Child,5,357.69,Walk-in
3402,1950,2024-07-02,2024-07-03,Adult,6,735.53,Walk-in
3403,1951,2024-09-18,2024-09-20,Family,1,335.26,Walk-in
3404,1952,2024-12-05,2024-12-08,Adult,1,118.02,Walk-in
3405,1953,2024-06-02,2024-06-04,Adult,4,467.57,Walk-in
3406,1954,2024-03-21,2024-03-24,Adult,4,494.34,Walk-in
3407,1954,2024-03-01,2024-03-03,Adult,4,488.55,Walk-in
3408,1954,2024-12-12,2024-12-14,Adult,6,734.27,Online
3409,1955,2024-12-22,2024-12-23,Group,1,291.07,Walk-in
3410,1956,2024-10-10,2024-10-13,Family,1,361.3,Walk-in
3411,1957,2024-10-19,2024-10-21,Child,4,288.51,Online
3412,1958,2024-03-14,2024-03-15,Adult,6,738.64,Walk-in
3413,1959,2024-01-08,2024-01-08,Adult,4,459.54,Walk-in
3414,1960,2024-01-12,2024-01-15,Family,1,364.25,Walk-in
3415,1960,2024-12-17,2024-12-20,Adult,1,118.72,Walk-in
3416,1961,2024-06-14,2024-06-14,Adult,2,245.54,Walk-in
3417,1962,2024-02-21,2024-02-24,Adult,1,121.49,Walk-in
3418,1963,2024-01-07,2024-01-07,Child,2,133.82,Walk-in
3419,1964,2024-09-05,2024-09-07,Adult,5,585.74,Walk-in
3420,1965,2024-04-15,2024-04-17,Child,6,424.09,Walk-in
3421,1966,2024-03-21,2024-03-22,Group,1,267.17,Walk-in
3422,1967,2024-07-02,2024-07-03,Family,1,348.72,Online
3423,1967,2024-12-10,2024-12-12,Adult,3,377.33,Walk-in
3424,1968,2024-03-11,2024-03-13,Family,1,366.19,Walk-in
3425,1969,2024-05-11,2024-05-12,Child,1,70.4,Walk-in
3426,1970,2024-03-18,2024-03-21,Adult,3,361.06,Walk-in
3427,1971,2024-11-10,2024-11-12,Adult,4,463.53,Walk-in
3428,1972,2024-11-12,2024-11-13,Adult,5,599.7,Walk-in
3429,1972,2024-06-01,2024-06-02,Group,1,277.43,Walk-in
3430,1972,2024-11-10,2024-11-13,Adult,1,117.56,Online
3431,1973,2024-03-14,2024-03-17,Adult,2,236.48,Online
3432,1973,2024-06-12,2024-06-12,Adult,2,244.34,Walk-in
3433,1974,2024-04-24,2024-04-24,Child,1,68.71,Walk-in
3434,1975,2024-07-19,2024-07-19,Adult,2,234.14,Walk-in
3435,1976,2024-04-11,2024-04-13,Child,3,200.69,Walk-in
3436,1977,2024-04-24,2024-04-26,Adult,6,742.44,Walk-in
3437,1978,2024-12-15,2024-12-15,Adult,4,461.91,Online
3438,1979,2024-02-21,2024-02-24,Child,6,438.34,Walk-in
3439,1980,2024-06-07,2024-06-10,Adult,1,120.64,Walk-in
3440,1981,2024-05-20,2024-05-23,Adult,6,724.29,Walk-in
3441,1982,2024-12-12,2024-12-15,Adult,2,251.29,Online
3442,1982,2024-10-28,2024-10-31,Family,1,335.6,Walk-in
3443,1983,2024-12-26,2024-12-26,Child,2,133.36,Walk-in
3444,1984,2024-07-07,2024-07-08,Family,1,337.53,Walk-in
3445,1985,2024-10-07,2024-10-08,Adult,4,469.88,Walk-in
3446,1985,2024-12-05,2024-12-07,Adult,2,247.57,Online
3447,1986,2024-12-15,2024-12-18,Child,5,355.35,Walk-in
3448,1987,2024-07-08,2024-07-09,Adult,5,622.05,Walk-in
3449,1988,2024-01-08,2024-01-09,Adult,1,117.02,Online
3450,1989,2024-02-20,2024-02-21,Adult,2,240.39,Walk-in
3451,1990,2024-04-10,2024-04-13,Family,1,353.66,Walk-in
3452,1990,2024-12-01,2024-12-04,Adult,3,373.03,Walk-in
3453,1991,2024-04-11,2024-04-12,Family,1,334.52,Walk-in
3454,1991,2024-05-19,2024-05-19,Adult,2,230.98,Walk-in
3455,1992,2024-11-26,2024-11-28,Group,1,271.98,Walk-in
3456,1993,2024-10-14,2024-10-15,Group,1,279.8,Walk-in
3457,1994,2024-04-03,2024-04-06,Family,1,350.22,Online
3458,1995,2024-12-13,2024-12-15,Family,1,333.49,Online
3459,1996,2024-01-18,2024-01-20,Adult,4,494.28,Walk-in
3460,1997,2024-05-20,2024-05-22,Adult,3,345.05,Walk-in
3461,1997,2024-09-26,2024-09-28,Family,1,337.13,Walk-in
3462,1997,2024-01-21,2024-01-24,Child,3,210.13,Walk-in
3463,1998,2024-06-12,2024-06-12,Family,1,347.54,Walk-in
3464,1999,2024-11-08,2024-11-11,Adult,5,609.74,Walk-in
3465,1999,2024-11-26,2024-11-29,Family,1,360.34,Online
3466,1999,2024-10-10,2024-10-13,Adult,5,599.14,Walk-in
3467,1999,2024-02-07,2024-02-10,Family,1,361.85,Walk-in
3468,2000,2024-11-20,2024-11-20,Adult,6,720.44,Walk-in
3469,2001,2024-10-11,2024-10-13,Adult,3,363.5,Online
3470,2002,2024-04-27,2024-04-30,Family,1,347.78,Walk-in
3471,2003,2024-03-08,2024-03-10,Family,1,336.05,Walk-in
3472,2003,2024-10-19,2024-10-19,Family,1,364.36,Walk-in
3473,2003,2024-05-11,2024-05-12,Adult,1,122.4,Walk-in
3474,2004,2024-07-24,2024-07-25,Adult,2,247.6,Online
3475,2004,2024-10-10,2024-10-13,Adult,6,695.64,Walk-in
3476,2005,2024-07-17,2024-07-20,Adult,5,616.46,Walk-in
3477,2005,2024-12-05,2024-12-06,Child,6,421.93,Walk-in
3478,2006,2024-05-18,2024-05-20,Adult,5,572.97,Walk-in
3479,2007,2024-12-07,2024-12-09,Child,3,207.92,Walk-in
3480,2008,2024-12-20,2024-12-22,Adult,6,707.37,Walk-in
3481,2008,2024-07-09,2024-07-12,Adult,6,722.99,Online
3482,2009,2024-12-28,2024-12-31,Adult,4,494.59,Walk-in
3483,2010,2024-07-19,2024-07-20,Child,4,277.22,Walk-in
3484,2011,2024-06-12,2024-06-14,Family,1,356.45,Walk-in
3485,2012,2024-04-16,2024-04-19,Adult,3,373.98,Walk-in
3486,2012,2024-12-06,2024-12-08,Child,3,199.62,Walk-in
3487,2012,2024-07-11,2024-07-14,Family,1,362.45,Walk-in
3488,2012,2024-01-03,2024-01-06,Adult,3,353.7,Walk-in
3489,2013,2024-12-28,2024-12-30,Adult,5,605.32,Walk-in
3490,2013,2024-05-05,2024-05-06,Adult,4,499.78,Online
3491,2013,2024-01-25,2024-01-26,Family,1,361.22,Walk-in
3492,2014,2024-10-15,2024-10-15,Group,1,277.43,Walk-in
3493,2015,2024-09-26,2024-09-28,Adult,2,240.3,Walk-in
3494,2015,2024-04-26,2024-04-28,Family,1,351.42,Walk-in
3495,2016,2024-04-20,2024-04-22,Family,1,339.94,Walk-in
3496,2016,2024-01-25,2024-01-28,Child,5,349.15,Walk-in
3497,2016,2024-11-27,2024-11-30,Adult,3,354.12,Walk-in
3498,2017,2024-04-07,2024-04-09,Adult,3,360.96,Walk-in
3499,2018,2024-12-15,2024-12-16,Adult,4,492.09,Walk-in
3500,2019,2024-12-01,2024-12-03,Child,6,439.04,Walk-in
3501,2019,2024-09-11,2024-09-11,Adult,4,456.05,Walk-in
3502,2019,2024-04-05,2024-04-05,Family,1,366.43,Walk-in
3503,2020,2024-07-25,2024-07-26,Adult,3,363.98,Online
3504,2021,2024-07-28,2024-07-30,Adult,2,230.31,Online
3505,2022,2024-09-16,2024-09-18,Child,4,276.15,Walk-in
3506,2023,2024-12-22,2024-12-24,Adult,4,491.42,Online
3507,2023,2024-09-24,2024-09-25,Adult,5,601.32,Online
3508,2023,2024-11-11,2024-11-14,Family,1,360.71,Walk-in
3509,2024,2024-08-06,2024-08-07,Child,2,135.36,Online
3510,2024,2024-01-21,2024-01-23,Family,1,345.69,Walk-in
3511,2024,2024-04-15,2024-04-18,Family,1,342.74,Walk-in
3512,2024,2024-02-15,2024-02-16,Family,1,345.94,Walk-in
3513,2025,2024-08-22,2024-08-22,Adult,5,625.4,Online
3514,2025,2024-02-18,2024-02-19,Adult,2,249.27,Walk-in
3515,2025,2024-11-19,2024-11-21,Child,5,353.28,Walk-in
3516,2026,2024-06-05,2024-06-06,Adult,6,694.4,Walk-in
3517,2027,2024-03-20,2024-03-20,Group,1,290.75,Walk-in
3518,2027,2024-09-19,2024-09-19,Adult,4,471.19,Walk-in
3519,2028,2024-11-18,2024-11-21,Adult,5,586.83,Walk-in
3520,2028,2024-07-11,2024-07-13,Adult,4,476.19,Walk-in
3521,2029,2024-04-17,2024-04-17,Group,1,290.6,Walk-in
3522,2030,2024-09-02,2024-09-05,Family,1,348.7,Walk-in
3523,2030,2024-08-11,2024-08-14,Child,5,352.84,Walk-in
3524,2031,2024-12-25,2024-12-28,Adult,5,582.61,Walk-in
3525,2032,2024-07-14,2024-07-15,Child,2,146.43,Walk-in
3526,2033,2024-06-05,2024-06-06,Child,6,403.57,Walk-in
3527,2034,2024-09-22,2024-09-22,Child,3,215.0,Walk-in
3528,2035,2024-11-04,2024-11-05,Group,1,284.12,Walk-in
3529,2036,2024-09-28,2024-09-28,Child,2,144.42,Walk-in
3530,2037,2024-11-01,2024-11-04,Adult,5,572.2,Walk-in
3531,2038,2024-07-05,2024-07-06,Child,2,141.25,Walk-in
3532,2038,2024-08-08,2024-08-09,Adult,6,720.82,Online
3533,2039,2024-07-10,2024-07-13,Group,1,272.79,Walk-in
3534,2040,2024-06-11,2024-06-14,Child,4,290.14,Walk-in
3535,2041,2024-12-07,2024-12-09,Adult,4,456.64,Walk-in
3536,2042,2024-04-04,2024-04-05,Family,1,355.54,Walk-in
3537,2042,2024-02-11,2024-02-13,Child,6,434.45,Walk-in
3538,2043,2024-09-02,2024-09-04,Adult,1,120.3,Walk-in
3539,2044,2024-09-24,2024-09-25,Child,6,433.53,Walk-in
3540,2045,2024-05-17,2024-05-18,Adult,1,117.74,Walk-in
3541,2045,2024-07-02,2024-07-02,Family,1,365.27,Online
3542,2045,2024-11-28,2024-11-28,Adult,5,629.43,Walk-in
3543,2046,2024-09-13,2024-09-13,Family,1,352.9,Walk-in
3544,2047,2024-12-20,2024-12-23,Child,2,136.25,Online
3545,2048,2024-11-21,2024-11-23,Adult,5,587.52,Walk-in
3546,2049,2024-07-26,2024-07-28,Adult,2,247.67,Walk-in
3547,2049,2024-12-10,2024-12-10,Adult,2,250.5,Walk-in
3548,2049,2024-07-25,2024-07-28,Child,2,145.16,Walk-in
3549,2050,2024-12-12,2024-12-15,Family,1,338.11,Online
3550,2051,2024-09-22,2024-09-25,Adult,5,593.61,Walk-in
3551,2051,2024-10-23,2024-10-23,Adult,1,117.98,Walk-in
3552,2051,2024-10-10,2024-10-11,Group,1,272.35,Walk-in
3553,2052,2024-02-28,2024-03-01,Adult,3,364.57,Walk-in
3554,2053,2024-04-14,2024-04-17,Adult,4,499.7,Walk-in
3555,2053,2024-11-28,2024-12-01,Family,1,346.11,Online
3556,2053,2024-06-21,2024-06-23,Child,6,402.46,Walk-in
3557,2054,2024-04-20,2024-04-20,Child,4,266.08,Walk-in
3558,2054,2024-03-06,2024-03-06,Child,1,69.33,Walk-in
3559,2055,2024-09-10,2024-09-10,Adult,3,372.16,Walk-in
3560,2055,2024-06-02,2024-06-04,Family,1,339.62,Walk-in
3561,2055,2024-07-01,2024-07-02,Child,6,435.1,Walk-in
3562,2055,2024-05-21,2024-05-22,Group,1,287.58,Walk-in
3563,2056,2024-03-28,2024-03-30,Group,1,286.97,Walk-in
3564,2057,2024-09-13,2024-09-14,Adult,2,237.97,Walk-in
3565,2057,2024-03-24,2024-03-27,Group,1,277.59,Online
3566,2058,2024-01-11,2024-01-14,Group,1,273.78,Walk-in
3567,2059,2024-12-05,2024-12-06,Adult,6,754.48,Walk-in
3568,2060,2024-08-02,2024-08-02,Family,1,339.81,Walk-in
3569,2061,2024-06-08,2024-06-11,Child,5,358.41,Walk-in
3570,2061,2024-12-20,2024-12-20,Adult,6,705.92,Online
3571,2061,2024-03-10,2024-03-10,Child,2,136.43,Walk-in
3572,2062,2024-02-10,2024-02-13,Group,1,278.16,Walk-in
3573,2062,2024-12-13,2024-12-13,Adult,4,467.82,Online
3574,2062,2024-06-03,2024-06-05,Family,1,355.0,Walk-in
3575,2062,2024-09-12,2024-09-13,Child,4,285.19,Walk-in
3576,2063,2024-12-26,2024-12-26,Adult,1,114.32,Online
3577,2063,2024-12-27,2024-12-29,Adult,2,245.83,Walk-in
3578,2064,2024-02-24,2024-02-25,Family,1,359.86,Walk-in
3579,2065,2024-05-22,2024-05-24,Family,1,346.48,Walk-in
3580,2066,2024-07-18,2024-07-19,Child,3,209.35,Walk-in
3581,2066,2024-04-09,2024-04-11,Adult,6,737.2,Walk-in
3582,2067,2024-09-10,2024-09-11,Adult,1,115.37,Walk-in
3583,2068,2024-08-17,2024-08-20,Child,3,203.99,Walk-in
3584,2069,2024-09-10,2024-09-10,Child,3,204.62,Walk-in
3585,2070,2024-07-04,2024-07-05,Adult,5,618.26,Walk-in
3586,2071,2024-01-24,2024-01-27,Group,1,268.4,Walk-in
3587,2072,2024-02-03,2024-02-03,Adult,4,479.11,Walk-in
3588,2073,2024-09-26,2024-09-26,Child,5,335.22,Walk-in
3589,2074,2024-01-22,2024-01-25,Child,3,208.39,Walk-in
3590,2075,2024-10-27,2024-10-27,Child,5,355.31,Walk-in
3591,2075,2024-12-27,2024-12-28,Adult,6,689.19,Online
3592,2075,2024-04-24,2024-04-25,Adult,1,114.63,Walk-in
3593,2075,2024-04-17,2024-04-20,Family,1,366.69,Walk-in
3594,2076,2024-06-23,2024-06-23,Family,1,364.54,Walk-in
3595,2077,2024-05-04,2024-05-04,Adult,2,228.66,Walk-in
